x,y,uMBx,uMBy
3989.587072423673,168.54585301031787,0.010017179539423585,0.003728970408288058
3989.7765025336407,168.61627922573928,0.010008428478494119,0.0037161951910732304
3990.1697869128193,168.76193195431267,0.009990711472635078,0.0036904964163772657
3990.562389435288,168.906587486858,0.009973548044359752,0.003665065605992558
3990.9503077867494,169.04874890541473,0.009958013251091776,0.0036392282369190495
3991.3252327224436,169.18540755670074,0.009942879934238194,0.003614686898867369
3991.6422131024165,169.30038007726097,0.009931642391489911,0.0035936404990958644
3991.958825515543,169.41466354684584,0.009918763615504944,0.003571291374621255
3992.2466605783115,169.51806795209495,0.009905204482612557,0.0035506061279997445
3992.792271508567,169.71279377707637,0.009874550716726074,0.0035080316658678418
3993.291452410996,169.88941481623115,0.009848785887127733,0.003470981678916977
3993.89276853958,170.10034147926487,0.009819534350293604,0.0034282143129592798
3994.2725893429856,170.23256792065084,0.009802540483754306,0.003403055614741867
3994.651763420469,170.3638489975105,0.00978660461396195,0.0033790303815747903
3995.0080201625797,170.48653800054572,0.009770697368715248,0.0033561243062152574
3995.1832561937786,170.54665445607182,0.009761737645945904,0.003344735765277354
3995.358328025978,170.60656765795173,0.009751772558993267,0.003333067103136892
3995.534027721929,170.66654395224768,0.009740469897925649,0.003320644748386134
3995.739524753993,170.73649284855512,0.009728641578862475,0.003306494147123752
3996.0119543494793,170.8289044577999,0.00971348447362524,0.0032886308182449153
3996.283968054094,170.92082742431145,0.009699057179631303,0.0032717127276520722
3996.9262576241103,171.13655735466003,0.00966646616221693,0.0032327190785294176
3997.309907204961,171.2645424838912,0.009648401893359968,0.003210892447582431
3997.692853185349,171.39168232707814,0.009631508778077506,0.003189830917272615
3998.092589073637,171.5237131860169,0.009610748949912923,0.00316595857922178
3998.3648331491972,171.61323830462254,0.009594835578346388,0.0031494644610553873
3998.616608347764,171.69574312626347,0.009579285934913999,0.003133551502759741
3998.9018609179766,171.7888709220942,0.009562903262113879,0.003116032023618819
3999.215492239546,171.89085829965106,0.00954547582776406,0.003097773703131704
3999.5285712720456,171.99226223992648,0.009529009528783956,0.0030801505723702816
3999.86024068127,172.09924143607583,0.009511973795949397,0.003061373401816894
4000.2144088175764,172.21297014145725,0.009494628198763327,0.003041926446958161
4000.672036680378,172.3591491697382,0.009473296401717369,0.003016287867379997
4001.00365592143,172.4644842080716,0.009456904931717641,0.0029965167853848724
4001.305099316925,172.55979067243797,0.009440195365274209,0.0029782537534278385
4001.751871818408,172.70025660945578,0.009411238049581275,0.0029477371997332674
4002.1528709580566,172.82542645624224,0.009386367358337403,0.002919930067348554
4002.617951375838,172.96954751547688,0.009358739846906964,0.0028885643486649053
4002.932083709262,173.0662277444374,0.00934095747661869,0.0028666106909479494
4003.2456136028936,173.16217449330003,0.00932316127843215,0.0028451715017518186
4003.675865718723,173.29298526763137,0.00929947953887399,0.002816189056532143
4004.0628933319326,173.40977712305167,0.009277159506349816,0.0027896992433486148
4004.4127699549695,173.5146681304993,0.009255082124839529,0.00276641294136862
4005.1590077313062,173.73617844710296,0.009202259023512181,0.0027126644794519166
4005.5349295148085,173.84663082932389,0.009176568855233559,0.0026872275380114123
4005.90027668369,173.95326201467188,0.009153749965685494,0.0026628403103606184
4006.2741377768484,174.06166320365293,0.009130133020248999,0.002638730171398834
4006.524570564794,174.13388784724785,0.00911489816463947,0.0026230275779497024
4006.7746035539863,174.2056836026999,0.009100460548452087,0.0026072689039433883
4006.976017451031,174.2632846791662,0.009088870670630604,0.0025946624465496555
4007.177178070079,174.32060935143005,0.009077565689790035,0.002582260574696114
4007.4334748094548,174.3933577591053,0.009063410526266424,0.002567054722164008
4007.5823666629376,174.43547313108417,0.009055785504630605,0.0025579476510635365
4007.731128548461,174.4774339416246,0.009047156389020022,0.002548226549914149
4007.887163215839,174.5213168300832,0.00903716167745577,0.0025378236957789577
4008.0803338191376,174.57546615345814,0.00902491929942375,0.002525390565596989
4008.2732395772105,174.62935231808368,0.009011753999354727,0.002512876996362258
4008.3977606614962,174.66403483131688,0.009002578138830923,0.002504634424532164
4008.5221553827296,174.6986040213417,0.008993331945241363,0.002496301475673025
4008.666122443279,174.7385100486688,0.00898289253594813,0.0024864422053968746
4008.8600754922204,174.7920945446686,0.008969673523609676,0.0024734828756301933
4009.603698684011,174.9957283025288,0.008921043127793018,0.002425835299688452
