x,y,u,v
0.00039,2e-05,0.9289793339378976,-0.005468884
0.0004,2e-05,0.9343099087700506,-0.000771481
0.00041,2e-05,0.9375387081708204,0.00162306
0.00042,2e-05,0.937993108,0.003329571
0.00043,2e-05,0.9276309224005173,0.003701934
0.00044,2e-05,0.9247197515244764,0.005592787
0.00045,2e-05,0.9300709268116908,0.006475324
0,2.5e-05,0.958477484,0.006590657
1.0000000000000026e-05,2.5e-05,0.9601911545159356,0.006878924
1.9999999999899872e-05,2.5e-05,0.9548533471097784,0.008247924
2.99999999998999e-05,2.5e-05,0.9496985520002668,0.010022751
3.9999999999899925e-05,2.5e-05,0.9475686098341034,0.012927367
4.999999999989995e-05,2.5e-05,0.9445319274401102,0.016722944
5.999999999989998e-05,2.5e-05,0.9262706190479724,0.019067928
6.99999999999e-05,2.5e-05,0.9216421690128712,0.021307885
7.999999999990003e-05,2.5e-05,0.906684762,0.026045809
8.99999999999998e-05,2.5e-05,0.8889291213121996,0.029818886
9.999999999999983e-05,2.5e-05,0.8776115675324995,0.032287551
0.00011,2.5e-05,0.8562749675261739,0.035574719
0.00012,2.5e-05,0.8292828048673062,0.037476048
0.00013,2.5e-05,0.8069062857294897,0.037761789
0.00014,2.5e-05,0.7874559495127926,0.0362168
0.00015,2.5e-05,0.7674916780619073,0.035845817
0.00016,2.5e-05,0.7422499318507932,0.030659888
0.00017,2.5e-05,0.720138412,0.027791167
0.00018,2.5e-05,0.702337129,0.021217024
0.00019,2.5e-05,0.6933694295243795,0.015758323
0.0002,2.5e-05,0.6825537221822697,0.009075303
0.00021,2.5e-05,0.6805735118991837,0.002102612
0.00022,2.5e-05,0.6769722219637441,-0.00576034
0.00023,2.5e-05,0.6781303588395989,-0.013957469
0.00024,2.5e-05,0.6782831672430727,-0.022085184
0.00025,2.5e-05,0.6995199271664643,-0.030411997
0.00026,2.5e-05,0.7134403389136778,-0.038445957
0.00027,2.5e-05,0.7280424196241455,-0.045740518
0.00028,2.5e-05,0.7522872698846604,-0.051807529
