x,y,u,v
8.99999999999998e-05,9.5e-05,0.6094093524367041,0.08819978418398686
8.99999999999998e-05,0.0001,0.5143983025325994,0.08691577775654176
8.99999999999998e-05,0.000105,0.3569015372738172,0.08344556930303947
8.99999999999998e-05,0.00011,0.07284189137022473,0.04535328542768772
8.99999999999998e-05,0.000115,0.02257701135154173,-0.01898552479888888
8.99999999999998e-05,0.00012,0.01603508312752977,-0.028247598229418015
8.99999999999998e-05,0.000125,0.011169229250671963,-0.02947014460595778
8.99999999999998e-05,0.00013,0.007170907564162462,-0.028302199158954697
8.99999999999998e-05,0.000135,0.0038524551174893423,-0.026178250261945982
8.99999999999998e-05,0.00014,0.0011614753003743046,-0.02385671806308823
8.99999999999998e-05,0.000145,-0.0009336009059438296,-0.021374999247967357
8.99999999999998e-05,0.00015,-0.002478826345051795,-0.018964778015610997
8.99999999999998e-05,0.000155,-0.003633871397189714,-0.01668981422363724
8.99999999999998e-05,0.00016,-0.004412944100294777,-0.014486831604916213
8.99999999999998e-05,0.000165,-0.004884325606283273,-0.012486534237520846
8.99999999999998e-05,0.00017,-0.005146841510781933,-0.010705351506447969
8.99999999999998e-05,0.000175,-0.005231003635400436,-0.009100097352554171
8.99999999999998e-05,0.00017999999999999998,-0.005157295118876708,-0.007655175301515832
8.99999999999998e-05,0.000185,-0.004972947429396239,-0.006365400672396944
8.99999999999998e-05,0.00019,-0.0047464838056147955,-0.0052305239761724995
8.99999999999998e-05,0.000195,-0.004430606682223871,-0.0042348332709823844
8.99999999999998e-05,0.0002,-0.004094139327142799,-0.003381683928618738
8.99999999999998e-05,0.000205,-0.003739278346552757,-0.002630684520968261
8.99999999999998e-05,0.00021,-0.0033621037496120443,-0.0020020636338532703
8.99999999999998e-05,0.000215,-0.002988518651463096,-0.0014487905256096185
8.99999999999998e-05,0.00022,-0.0026255870222810845,-0.0009796823340290925
8.99999999999998e-05,0.000225,-0.0022757139912215406,-0.0005892289048749456
8.99999999999998e-05,0.00023,-0.0019381246996127033,-0.0002588165398062503
8.99999999999998e-05,0.000235,-0.001622384886183241,1.4005043544121246e-05
8.99999999999998e-05,0.00024,-0.001319742280889036,0.0002364211635998248
8.99999999999998e-05,0.000245,-0.001049900153205802,0.0004138540669190821
8.99999999999998e-05,0.00025,-0.0007976075000935166,0.0005487947074387574
8.99999999999998e-05,0.00025499999999999996,-0.0005658655773753199,0.0006546962629213789
8.99999999999998e-05,0.00026,-0.0003575954198929357,0.0007267060854477932
8.99999999999998e-05,0.000265,-0.00017711439111598373,0.0007730248832100089
8.99999999999998e-05,0.00027,-1.8832703811709378e-05,0.0007919681660199608
8.99999999999998e-05,0.00027499999999999996,0.00011216687144084904,0.0007898735353523055
8.99999999999998e-05,0.00028,0.00021638750182108676,0.0007640177465288935
8.99999999999998e-05,0.000285,0.000293122557205868,0.0007176628732340231
8.99999999999998e-05,0.00029,0.00033767326851084147,0.0006478411591944136
8.99999999999998e-05,0.00029499999999999996,0.0003437711236228834,0.0005520195802832605
8.99999999999998e-05,0.0003,0.0003102088942058034,0.00043163565973743177
8.99999999999998e-05,0.000305,0.00022376013734579997,0.0002772133779020988
8.99999999999998e-05,0.00031,7.917811404720647e-05,8.900190727241965e-05
9.999999999999983e-05,0.0,-8.05651108802441e-31,-2.1953170646048682e-33
9.999999999999983e-05,5e-06,0.18462336866861495,0.0018513660061964306
9.999999999999983e-05,1e-05,0.3249973677005422,0.0058973768965974996
9.999999999999983e-05,1.5e-05,0.4341866343278103,0.011534596785316637
9.999999999999983e-05,2e-05,0.5201256758707207,0.018089035946409898
9.999999999999983e-05,2.5e-05,0.5842620753103754,0.024986590942565515
9.999999999999983e-05,2.9999999999999997e-05,0.6334690858042892,0.0319590136662321
9.999999999999983e-05,3.5e-05,0.671111882575079,0.03889854164156843
9.999999999999983e-05,4e-05,0.6975340273687695,0.045777354619621506
9.999999999999983e-05,4.5e-05,0.7198174942587017,0.05266198703094612
9.999999999999983e-05,5e-05,0.7336513031101569,0.059027703739107415
9.999999999999983e-05,5.4999999999999995e-05,0.7434928752996207,0.06590974665426032
9.999999999999983e-05,5.9999999999999995e-05,0.7482368698574285,0.07284089636858662
9.999999999999983e-05,6.5e-05,0.7506790902831085,0.07977415031044512
9.999999999999983e-05,7e-05,0.7465518606349,0.08668718255906749
9.999999999999983e-05,7.5e-05,0.7391450754186429,0.09419794778380171
9.999999999999983e-05,7.999999999999999e-05,0.7230161978947132,0.10202054902004014
9.999999999999983e-05,8.499999999999999e-05,0.6975825479808212,0.10978566659511337
9.999999999999983e-05,8.999999999999999e-05,0.6583679981043734,0.11813280284747452
9.999999999999983e-05,9.5e-05,0.5977549998263519,0.12688367402529285
9.999999999999983e-05,0.0001,0.5036337843671419,0.13489659711910118
9.999999999999983e-05,0.000105,0.36935913962830547,0.1331874923984144
9.999999999999983e-05,0.00011,0.21594581843983218,0.1066904625977993
9.999999999999983e-05,0.000115,0.10779460748013162,0.060789406911150666
9.999999999999983e-05,0.00012,0.05134297274503026,0.024170688878258916
